1.0,0.0,-1.0,-1.0,4364.166666666667,0.055539666666666675
1.0,0.0,1.0,-1.0,2395.1,0.05048666666666666
1.0,0.0,-1.0,1.0,4376.099999999999,0.055233666666666674
1.0,0.0,1.0,1.0,2396.366666666667,0.05220166666666667
1.0,1.0,-1.0,-1.0,6856.3,0.03872333333333333
1.0,1.0,1.0,-1.0,6610.399999999999,0.019942333333333333
1.0,1.0,-1.0,1.0,6671.866666666666,0.039855
1.0,1.0,1.0,1.0,6365.033333333333,0.02033566666666667
1.0,2.0,-1.0,-1.0,6954.233333333334,0.035568666666666665
1.0,2.0,1.0,-1.0,6647.7,0.019151333333333333
1.0,2.0,-1.0,1.0,6864.566666666667,0.03637166666666666
1.0,2.0,1.0,1.0,6512.7,0.019424333333333335
1.0,3.0,-1.0,-1.0,6917.599999999999,0.03591966666666666
1.0,3.0,1.0,-1.0,6707.466666666667,0.018335
1.0,3.0,-1.0,1.0,7388.8,0.03410866666666667
1.0,3.0,1.0,1.0,7403.2,0.016944999999999998
