1.0,0.0,-1.0,-1.0,3740.066666666667,0.04299333333333333
1.0,0.0,1.0,-1.0,2021.3,0.039926
1.0,0.0,-1.0,1.0,3764.0333333333333,0.04291866666666667
1.0,0.0,1.0,1.0,2019.0666666666666,0.04119966666666667
1.0,1.0,-1.0,-1.0,6594.566666666667,0.026683333333333333
1.0,1.0,1.0,-1.0,5880.2,0.015233333333333333
1.0,1.0,-1.0,1.0,6421.599999999999,0.02747866666666667
1.0,1.0,1.0,1.0,6068.466666666667,0.013887333333333335
1.0,2.0,-1.0,-1.0,6752.433333333334,0.024609000000000002
1.0,2.0,1.0,-1.0,5927.099999999999,0.01434
1.0,2.0,-1.0,1.0,6662.366666666666,0.025225666666666664
1.0,2.0,1.0,1.0,6157.3,0.013977333333333335
1.0,3.0,-1.0,-1.0,6868.466666666667,0.024233
1.0,3.0,1.0,-1.0,6948.2,0.011904333333333331
1.0,3.0,-1.0,1.0,6818.933333333334,0.024975333333333335
1.0,3.0,1.0,1.0,6813.833333333333,0.012377333333333332
