1.0,0.0,-1.0,-1.0,3542.633333333333,0.045516
1.0,0.0,1.0,-1.0,1983.2,0.040648666666666666
1.0,0.0,-1.0,1.0,3668.1999999999994,0.04396866666666666
1.0,0.0,1.0,1.0,1999.4666666666665,0.04151133333333334
1.0,1.0,-1.0,-1.0,6565.833333333333,0.026953666666666664
1.0,1.0,1.0,-1.0,6085.666666666667,0.014804666666666666
1.0,1.0,-1.0,1.0,5681.633333333334,0.03068966666666667
1.0,1.0,1.0,1.0,5954.166666666667,0.014615999999999999
1.0,2.0,-1.0,-1.0,6672.633333333334,0.024916333333333332
1.0,2.0,1.0,-1.0,6135.266666666666,0.01432
1.0,2.0,-1.0,1.0,6589.8,0.02557
1.0,2.0,1.0,1.0,5965.3,0.015209333333333333
1.0,3.0,-1.0,-1.0,6288.933333333333,0.026397
1.0,3.0,1.0,-1.0,5843.066666666667,0.014168666666666664
1.0,3.0,-1.0,1.0,6809.066666666667,0.025019333333333334
1.0,3.0,1.0,1.0,6755.100000000001,0.012243333333333333
