Repl,inline-functions,unswitch-loops,predictive-commoning,gcse-after-reload,tree-loop-distribute-patterns,tree-slp-vectorize,vect-cost-model,tree-partial-pre,ipa-cp-clone,Best Rate,Avg Time
2,0,1,0,0,1,0,1,0,0,6769.4,0.02435
0,0,1,0,0,1,0,1,0,1,4688.6,0.039483
1,0,1,0,0,1,0,1,0,1,4556.9,0.041276
2,0,1,0,0,1,0,1,0,1,5313.8,0.038623
0,0,1,0,0,1,0,1,1,0,6856.9,0.023496
1,0,1,0,0,1,0,1,1,0,6921.9,0.023433
2,0,1,0,0,1,0,1,1,0,6882.6,0.023534
0,0,1,0,0,1,0,1,1,1,6017.8,0.031897
1,0,1,0,0,1,0,1,1,1,5699.2,0.03548
2,0,1,0,0,1,0,1,1,1,5930.8,0.034543
0,0,1,0,0,1,1,0,0,0,6747.6,0.024209
1,0,1,0,0,1,1,0,0,0,6745.4,0.024346
2,0,1,0,0,1,1,0,0,0,6768.5,0.024006
0,0,1,0,0,1,1,0,0,1,5877.2,0.0376
1,0,1,0,0,1,1,0,0,1,4687.4,0.03845
2,0,1,0,0,1,1,0,0,1,4881.2,0.041042
0,0,1,0,0,1,1,0,1,0,6898.0,0.023528
1,0,1,0,0,1,1,0,1,0,6882.3,0.023454
2,0,1,0,0,1,1,0,1,0,6857.6,0.023658
0,0,1,0,0,1,1,0,1,1,4142.4,0.045198
1,0,1,0,0,1,1,0,1,1,5014.3,0.042543
2,0,1,0,0,1,1,0,1,1,4752.9,0.044238
0,0,1,0,0,1,1,1,0,0,6745.1,0.024044
1,0,1,0,0,1,1,1,0,0,6828.3,0.02424
2,0,1,0,0,1,1,1,0,0,6780.8,0.024391
0,0,1,0,0,1,1,1,0,1,5313.8,0.037555
1,0,1,0,0,1,1,1,0,1,6025.9,0.034898
2,0,1,0,0,1,1,1,0,1,4924.4,0.036683
0,0,1,0,0,1,1,1,1,0,6916.8,0.023474
1,0,1,0,0,1,1,1,1,0,6873.4,0.023449
2,0,1,0,0,1,1,1,1,0,6892.1,0.023448
0,0,1,0,0,1,1,1,1,1,4236.5,0.042129
1,0,1,0,0,1,1,1,1,1,4036.6,0.044953
2,0,1,0,0,1,1,1,1,1,5802.1,0.041285
0,0,1,0,1,0,0,0,0,0,6658.4,0.024774
1,0,1,0,1,0,0,0,0,0,6753.3,0.024453
2,0,1,0,1,0,0,0,0,0,6687.5,0.024544
0,0,1,0,1,0,0,0,0,1,4935.7,0.038587
1,0,1,0,1,0,0,0,0,1,4451.1,0.038742
2,0,1,0,1,0,0,0,0,1,4526.9,0.040223
0,0,1,0,1,0,0,0,1,0,6790.9,0.023872
1,0,1,0,1,0,0,0,1,0,6782.0,0.023884
2,0,1,0,1,0,0,0,1,0,6691.8,0.024028
0,0,1,0,1,0,0,0,1,1,4575.5,0.041664
1,0,1,0,1,0,0,0,1,1,4872.8,0.040704
2,0,1,0,1,0,0,0,1,1,4604.6,0.039814
0,0,1,0,1,0,0,1,0,0,6690.9,0.024661
1,0,1,0,1,0,0,1,0,0,6665.2,0.024495
2,0,1,0,1,0,0,1,0,0,6650.0,0.024467
0,0,1,0,1,0,0,1,0,1,4169.3,0.041832
1,0,1,0,1,0,0,1,0,1,4413.5,0.040293
2,0,1,0,1,0,0,1,0,1,4590.2,0.04016
0,0,1,0,1,0,0,1,1,0,6805.6,0.023693
1,0,1,0,1,0,0,1,1,0,6801.0,0.023919
2,0,1,0,1,0,0,1,1,0,6819.2,0.023809
0,0,1,0,1,0,0,1,1,1,5568.9,0.033689
1,0,1,0,1,0,0,1,1,1,6031.6,0.034789
2,0,1,0,1,0,0,1,1,1,5844.3,0.038522
0,0,1,0,1,0,1,0,0,0,6763.4,0.02469
1,0,1,0,1,0,1,0,0,0,6716.8,0.024815
2,0,1,0,1,0,1,0,0,0,6692.3,0.024456
0,0,1,0,1,0,1,0,0,1,4302.0,0.039842
1,0,1,0,1,0,1,0,0,1,5424.3,0.038538
2,0,1,0,1,0,1,0,0,1,4550.9,0.039675
0,0,1,0,1,0,1,0,1,0,6827.7,0.023807
1,0,1,0,1,0,1,0,1,0,6792.3,0.023851
2,0,1,0,1,0,1,0,1,0,6789.4,0.023801
0,0,1,0,1,0,1,0,1,1,5529.8,0.043137
1,0,1,0,1,0,1,0,1,1,4888.0,0.04257
2,0,1,0,1,0,1,0,1,1,4266.3,0.044413
0,0,1,0,1,0,1,1,0,0,6682.8,0.024273
1,0,1,0,1,0,1,1,0,0,6709.5,0.024591
2,0,1,0,1,0,1,1,0,0,6677.5,0.024941
0,0,1,0,1,0,1,1,0,1,5888.4,0.036002
1,0,1,0,1,0,1,1,0,1,5183.0,0.036704
2,0,1,0,1,0,1,1,0,1,5798.7,0.032885
0,0,1,0,1,0,1,1,1,0,6756.2,0.023802
1,0,1,0,1,0,1,1,1,0,6846.4,0.023744
2,0,1,0,1,0,1,1,1,0,6784.6,0.023878
0,0,1,0,1,0,1,1,1,1,4316.3,0.042265
1,0,1,0,1,0,1,1,1,1,4713.8,0.045099
2,0,1,0,1,0,1,1,1,1,4723.4,0.043033
0,0,1,0,1,1,0,0,0,0,6734.3,0.02426
1,0,1,0,1,1,0,0,0,0,6780.5,0.02431
2,0,1,0,1,1,0,0,0,0,6743.1,0.024408
0,0,1,0,1,1,0,0,0,1,5463.7,0.039535
1,0,1,0,1,1,0,0,0,1,4440.1,0.040099
2,0,1,0,1,1,0,0,0,1,5393.7,0.040407
0,0,1,0,1,1,0,0,1,0,6886.8,0.023533
1,0,1,0,1,1,0,0,1,0,6897.5,0.023423
2,0,1,0,1,1,0,0,1,0,6896.6,0.02362
0,0,1,0,1,1,0,0,1,1,5437.6,0.034244
1,0,1,0,1,1,0,0,1,1,6185.0,0.03381
2,0,1,0,1,1,0,0,1,1,5088.1,0.036727
0,0,1,0,1,1,0,1,0,0,6878.7,0.024217
1,0,1,0,1,1,0,1,0,0,6735.1,0.024262
2,0,1,0,1,1,0,1,0,0,6737.4,0.024447
0,0,1,0,1,1,0,1,0,1,4351.6,0.039496
1,0,1,0,1,1,0,1,0,1,4878.1,0.039596
2,0,1,0,1,1,0,1,0,1,4864.4,0.040602
0,0,1,0,1,1,0,1,1,0,6878.4,0.023532
1,0,1,0,1,1,0,1,1,0,6892.4,0.023371
2,0,1,0,1,1,0,1,1,0,6890.6,0.023521
0,0,1,0,1,1,0,1,1,1,4376.0,0.043861
1,0,1,0,1,1,0,1,1,1,5649.9,0.04329
2,0,1,0,1,1,0,1,1,1,4380.2,0.041723
0,0,1,0,1,1,1,0,0,0,6006.7,0.027936
1,0,1,0,1,1,1,0,0,0,6036.1,0.028111
2,0,1,0,1,1,1,0,0,0,6219.4,0.026482
0,0,1,0,1,1,1,0,0,1,6079.3,0.037664
1,0,1,0,1,1,1,0,0,1,4401.9,0.042247
2,0,1,0,1,1,1,0,0,1,4365.0,0.040898
0,0,1,0,1,1,1,0,1,0,6901.6,0.023475
1,0,1,0,1,1,1,0,1,0,6839.3,0.023621
2,0,1,0,1,1,1,0,1,0,6858.1,0.023696
0,0,1,0,1,1,1,0,1,1,5474.9,0.034416
1,0,1,0,1,1,1,0,1,1,4944.0,0.035724
2,0,1,0,1,1,1,0,1,1,5029.3,0.037202
0,0,1,0,1,1,1,1,0,0,6888.8,0.024217
1,0,1,0,1,1,1,1,0,0,6773.3,0.024076
2,0,1,0,1,1,1,1,0,0,6757.0,0.025979
0,0,1,0,1,1,1,1,0,1,4182.7,0.040887
1,0,1,0,1,1,1,1,0,1,5227.0,0.03808
2,0,1,0,1,1,1,1,0,1,5345.1,0.038553
0,0,1,0,1,1,1,1,1,0,6950.2,0.025539
1,0,1,0,1,1,1,1,1,0,6657.0,0.028113
2,0,1,0,1,1,1,1,1,0,6984.5,0.027653
0,0,1,0,1,1,1,1,1,1,6235.1,0.030455
1,0,1,0,1,1,1,1,1,1,5590.1,0.037793
2,0,1,0,1,1,1,1,1,1,6253.9,0.036353
0,0,1,1,0,0,0,0,0,0,6736.8,0.024827
1,0,1,1,0,0,0,0,0,0,6599.0,0.025977
2,0,1,1,0,0,0,0,0,0,6648.4,0.026752
0,0,1,1,0,0,0,0,0,1,4257.8,0.040607
1,0,1,1,0,0,0,0,0,1,4490.0,0.039884
2,0,1,1,0,0,0,0,0,1,4430.2,0.040484
0,0,1,1,0,0,0,0,1,0,6689.8,0.02464
1,0,1,1,0,0,0,0,1,0,6645.9,0.024229
2,0,1,1,0,0,0,0,1,0,6693.7,0.027195
0,0,1,1,0,0,0,0,1,1,5440.9,0.039472
1,0,1,1,0,0,0,0,1,1,4951.3,0.039016
2,0,1,1,0,0,0,0,1,1,4621.3,0.041136
0,0,1,1,0,0,0,1,0,0,6717.3,0.024384
1,0,1,1,0,0,0,1,0,0,6658.1,0.024442
2,0,1,1,0,0,0,1,0,0,6706.7,0.024179
0,0,1,1,0,0,0,1,0,1,5737.9,0.037782
1,0,1,1,0,0,0,1,0,1,6343.2,0.038348
2,0,1,1,0,0,0,1,0,1,4623.5,0.041355
0,0,1,1,0,0,0,1,1,0,6757.9,0.023851
1,0,1,1,0,0,0,1,1,0,6818.1,0.023828
2,0,1,1,0,0,0,1,1,0,6823.3,0.023712
0,0,1,1,0,0,0,1,1,1,6227.4,0.032874
1,0,1,1,0,0,0,1,1,1,6211.9,0.034452
2,0,1,1,0,0,0,1,1,1,6320.6,0.034627
0,0,1,1,0,0,1,0,0,0,6708.0,0.024249
1,0,1,1,0,0,1,0,0,0,6759.4,0.024577
2,0,1,1,0,0,1,0,0,0,6695.4,0.025024
0,0,1,1,0,0,1,0,0,1,4113.9,0.041572
1,0,1,1,0,0,1,0,0,1,5934.3,0.039103
2,0,1,1,0,0,1,0,0,1,4489.5,0.039803
0,0,1,1,0,0,1,0,1,0,6838.8,0.023794
1,0,1,1,0,0,1,0,1,0,6784.2,0.023868
2,0,1,1,0,0,1,0,1,0,6834.7,0.023887
0,0,1,1,0,0,1,0,1,1,4964.5,0.043623
1,0,1,1,0,0,1,0,1,1,5282.6,0.041416
2,0,1,1,0,0,1,0,1,1,5594.0,0.044171
0,0,1,1,0,0,1,1,0,0,6676.7,0.024371
1,0,1,1,0,0,1,1,0,0,6742.8,0.024684
2,0,1,1,0,0,1,1,0,0,6714.5,0.024738
0,0,1,1,0,0,1,1,0,1,6229.6,0.031681
1,0,1,1,0,0,1,1,0,1,5926.6,0.036056
2,0,1,1,0,0,1,1,0,1,5860.1,0.031806
0,0,1,1,0,0,1,1,1,0,6781.1,0.023786
1,0,1,1,0,0,1,1,1,0,6792.0,0.02377
2,0,1,1,0,0,1,1,1,0,6833.8,0.023753
0,0,1,1,0,0,1,1,1,1,4005.8,0.045783
1,0,1,1,0,0,1,1,1,1,5548.3,0.043555
2,0,1,1,0,0,1,1,1,1,4264.8,0.043966
0,0,1,1,0,1,0,0,0,0,6842.5,0.023987
1,0,1,1,0,1,0,0,0,0,6693.5,0.024245
2,0,1,1,0,1,0,0,0,0,6725.2,0.024054
0,0,1,1,0,1,0,0,0,1,4070.4,0.041243
1,0,1,1,0,1,0,0,0,1,4359.4,0.040302
2,0,1,1,0,1,0,0,0,1,4265.6,0.041135
0,0,1,1,0,1,0,0,1,0,6870.2,0.023478
1,0,1,1,0,1,0,0,1,0,6866.1,0.023465
2,0,1,1,0,1,0,0,1,0,6873.7,0.023583
0,0,1,1,0,1,0,0,1,1,6463.1,0.030033
1,0,1,1,0,1,0,0,1,1,6203.0,0.035904
2,0,1,1,0,1,0,0,1,1,4997.8,0.03713
0,0,1,1,0,1,0,1,0,0,6773.1,0.024017
1,0,1,1,0,1,0,1,0,0,6818.1,0.023964
2,0,1,1,0,1,0,1,0,0,6795.5,0.02447
0,0,1,1,0,1,0,1,0,1,4773.8,0.039649
1,0,1,1,0,1,0,1,0,1,4481.0,0.040633
2,0,1,1,0,1,0,1,0,1,4194.6,0.041695
0,0,1,1,0,1,0,1,1,0,6892.1,0.023473
1,0,1,1,0,1,0,1,1,0,6905.2,0.023338
2,0,1,1,0,1,0,1,1,0,6853.4,0.023467
0,0,1,1,0,1,0,1,1,1,5339.0,0.039883
1,0,1,1,0,1,0,1,1,1,5249.7,0.044036
2,0,1,1,0,1,0,1,1,1,4873.3,0.040745
0,0,1,1,0,1,1,0,0,0,6741.4,0.024244
1,0,1,1,0,1,1,0,0,0,6819.0,0.024131
2,0,1,1,0,1,1,0,0,0,6828.3,0.024315
0,0,1,1,0,1,1,0,0,1,4639.0,0.040458
1,0,1,1,0,1,1,0,0,1,4750.3,0.040748
2,0,1,1,0,1,1,0,0,1,4245.1,0.040517
0,0,1,1,0,1,1,0,1,0,6883.2,0.023492
1,0,1,1,0,1,1,0,1,0,6906.3,0.023421
2,0,1,1,0,1,1,0,1,0,6869.4,0.023438
0,0,1,1,0,1,1,0,1,1,4597.0,0.041536
1,0,1,1,0,1,1,0,1,1,4229.7,0.042245
2,0,1,1,0,1,1,0,1,1,4555.0,0.041642
0,0,1,1,0,1,1,1,0,0,6764.8,0.024139
1,0,1,1,0,1,1,1,0,0,6790.9,0.023911
2,0,1,1,0,1,1,1,0,0,6763.9,0.024286
0,0,1,1,0,1,1,1,0,1,5157.1,0.037122
1,0,1,1,0,1,1,1,0,1,6364.1,0.033559
2,0,1,1,0,1,1,1,0,1,6359.3,0.031876
0,0,1,1,0,1,1,1,1,0,6880.8,0.023544
1,0,1,1,0,1,1,1,1,0,6896.8,0.023435
2,0,1,1,0,1,1,1,1,0,6896.5,0.023534
0,0,1,1,0,1,1,1,1,1,4757.8,0.041168
1,0,1,1,0,1,1,1,1,1,4528.1,0.04211
2,0,1,1,0,1,1,1,1,1,4790.0,0.039836
0,0,1,1,1,0,0,0,0,0,6736.6,0.024882
1,0,1,1,1,0,0,0,0,0,6706.3,0.024183
2,0,1,1,1,0,0,0,0,0,6807.9,0.024112
0,0,1,1,1,0,0,0,0,1,5281.4,0.040316
1,0,1,1,1,0,0,0,0,1,4395.1,0.040187
2,0,1,1,1,0,0,0,0,1,4347.5,0.040818
0,0,1,1,1,0,0,0,1,0,6842.0,0.023581
1,0,1,1,1,0,0,0,1,0,6808.5,0.023794
2,0,1,1,1,0,0,0,1,0,6785.7,0.023921
0,0,1,1,1,0,0,0,1,1,5551.5,0.037819
1,0,1,1,1,0,0,0,1,1,3927.3,0.04259
2,0,1,1,1,0,0,0,1,1,5273.6,0.036595
0,0,1,1,1,0,0,1,0,0,6742.5,0.024294
1,0,1,1,1,0,0,1,0,0,6721.6,0.024276
2,0,1,1,1,0,0,1,0,0,6644.5,0.024466
0,0,1,1,1,0,0,1,0,1,5832.8,0.036519
1,0,1,1,1,0,0,1,0,1,4498.7,0.040799
2,0,1,1,1,0,0,1,0,1,4253.2,0.040091
0,0,1,1,1,0,0,1,1,0,6812.0,0.023727
1,0,1,1,1,0,0,1,1,0,6789.7,0.023899
2,0,1,1,1,0,0,1,1,0,6822.4,0.023776
0,0,1,1,1,0,0,1,1,1,4693.7,0.038201
1,0,1,1,1,0,0,1,1,1,6628.6,0.034864
2,0,1,1,1,0,0,1,1,1,6165.9,0.035106
0,0,1,1,1,0,1,0,0,0,6707.2,0.024193
1,0,1,1,1,0,1,0,0,0,6701.8,0.024486
2,0,1,1,1,0,1,0,0,0,6701.6,0.02432
0,0,1,1,1,0,1,0,0,1,4187.9,0.040835
1,0,1,1,1,0,1,0,0,1,4552.9,0.039321
2,0,1,1,1,0,1,0,0,1,5559.2,0.04054
0,0,1,1,1,0,1,0,1,0,6779.6,0.0238
1,0,1,1,1,0,1,0,1,0,6811.4,0.023636
2,0,1,1,1,0,1,0,1,0,6790.9,0.023903
0,0,1,1,1,0,1,0,1,1,4137.0,0.044009
1,0,1,1,1,0,1,0,1,1,6007.4,0.042688
2,0,1,1,1,0,1,0,1,1,4367.2,0.043016
0,0,1,1,1,0,1,1,0,0,6726.1,0.024171
1,0,1,1,1,0,1,1,0,0,6713.1,0.024489
2,0,1,1,1,0,1,1,0,0,6689.7,0.02468
0,0,1,1,1,0,1,1,0,1,5514.0,0.035279
1,0,1,1,1,0,1,1,0,1,5998.1,0.035566
2,0,1,1,1,0,1,1,0,1,5934.1,0.034459
0,0,1,1,1,0,1,1,1,0,6770.2,0.023887
1,0,1,1,1,0,1,1,1,0,6834.4,0.0237
2,0,1,1,1,0,1,1,1,0,6818.1,0.023601
0,0,1,1,1,0,1,1,1,1,4518.5,0.043485
1,0,1,1,1,0,1,1,1,1,6572.0,0.041702
2,0,1,1,1,0,1,1,1,1,4639.6,0.042068
0,0,1,1,1,1,0,0,0,0,6697.9,0.024194
1,0,1,1,1,1,0,0,0,0,6840.5,0.024062
2,0,1,1,1,1,0,0,0,0,6765.3,0.024275
0,0,1,1,1,1,0,0,0,1,4479.0,0.041746
1,0,1,1,1,1,0,0,0,1,4468.0,0.040681
2,0,1,1,1,1,0,0,0,1,5605.8,0.039554
0,0,1,1,1,1,0,0,1,0,6864.6,0.023479
1,0,1,1,1,1,0,0,1,0,6893.6,0.023447
2,0,1,1,1,1,0,0,1,0,6885.6,0.02353
0,0,1,1,1,1,0,0,1,1,5355.3,0.041241
1,0,1,1,1,1,0,0,1,1,3781.9,0.047133
2,0,1,1,1,1,0,0,1,1,4877.0,0.039865
0,0,1,1,1,1,0,1,0,0,6805.0,0.02393
1,0,1,1,1,1,0,1,0,0,6794.9,0.024015
2,0,1,1,1,1,0,1,0,0,6797.2,0.024
0,0,1,1,1,1,0,1,0,1,4575.0,0.039071
1,0,1,1,1,1,0,1,0,1,4321.4,0.040462
2,0,1,1,1,1,0,1,0,1,4588.1,0.041775
0,0,1,1,1,1,0,1,1,0,6887.1,0.023641
1,0,1,1,1,1,0,1,1,0,6885.9,0.023494
2,0,1,1,1,1,0,1,1,0,6924.3,0.023617
0,0,1,1,1,1,0,1,1,1,5293.3,0.040456
1,0,1,1,1,1,0,1,1,1,4762.3,0.043372
2,0,1,1,1,1,0,1,1,1,5095.4,0.043124
0,0,1,1,1,1,1,0,0,0,6789.4,0.024379
1,0,1,1,1,1,1,0,0,0,6714.8,0.02465
2,0,1,1,1,1,1,0,0,0,6814.0,0.02403
0,0,1,1,1,1,1,0,0,1,5996.1,0.040297
1,0,1,1,1,1,1,0,0,1,4197.6,0.041414
2,0,1,1,1,1,1,0,0,1,5352.6,0.037447
0,0,1,1,1,1,1,0,1,0,6905.2,0.023477
1,0,1,1,1,1,1,0,1,0,6832.9,0.023614
2,0,1,1,1,1,1,0,1,0,6892.1,0.023501
0,0,1,1,1,1,1,0,1,1,5160.3,0.036729
1,0,1,1,1,1,1,0,1,1,5354.1,0.03397
2,0,1,1,1,1,1,0,1,1,5478.3,0.034397
0,0,1,1,1,1,1,1,0,0,6766.8,0.024262
1,0,1,1,1,1,1,1,0,0,6729.8,0.024437
2,0,1,1,1,1,1,1,0,0,6804.4,0.024049
0,0,1,1,1,1,1,1,0,1,4973.9,0.038944
1,0,1,1,1,1,1,1,0,1,4353.9,0.041545
2,0,1,1,1,1,1,1,0,1,4528.1,0.03925
0,0,1,1,1,1,1,1,1,0,6675.3,0.026179
1,0,1,1,1,1,1,1,1,0,6818.1,0.026159
2,0,1,1,1,1,1,1,1,0,6761.6,0.02482
0,0,1,1,1,1,1,1,1,1,5239.4,0.040435
1,0,1,1,1,1,1,1,1,1,5240.9,0.038545
2,0,1,1,1,1,1,1,1,1,5345.1,0.038792
0,1,0,0,0,0,0,0,0,0,6587.6,0.025404
1,1,0,0,0,0,0,0,0,0,6709.5,0.024723
2,1,0,0,0,0,0,0,0,0,6714.8,0.024626
0,1,0,0,0,0,0,0,0,1,6542.6,0.026695
1,1,0,0,0,0,0,0,0,1,6579.8,0.027313
2,1,0,0,0,0,0,0,0,1,6583.8,0.026321
0,1,0,0,0,0,0,0,1,0,6707.5,0.02446
1,1,0,0,0,0,0,0,1,0,6698.8,0.024379
2,1,0,0,0,0,0,0,1,0,6717.9,0.024562
0,1,0,0,0,0,0,0,1,1,4373.4,0.039908
1,1,0,0,0,0,0,0,1,1,4599.8,0.038235
2,1,0,0,0,0,0,0,1,1,5769.7,0.038987
0,1,0,0,0,0,0,1,0,0,6688.1,0.024276
1,1,0,0,0,0,0,1,0,0,6705.2,0.024343
2,1,0,0,0,0,0,1,0,0,6683.1,0.024878
0,1,0,0,0,0,0,1,0,1,4715.4,0.039381
1,1,0,0,0,0,0,1,0,1,5921.5,0.039363
2,1,0,0,0,0,0,1,0,1,4345.9,0.041701
0,1,0,0,0,0,0,1,1,0,6796.1,0.023841
1,1,0,0,0,0,0,1,1,0,6796.9,0.02378
2,1,0,0,0,0,0,1,1,0,6867.0,0.023754
0,1,0,0,0,0,0,1,1,1,5011.3,0.037311
1,1,0,0,0,0,0,1,1,1,5292.4,0.036063
2,1,0,0,0,0,0,1,1,1,5711.4,0.036549
0,1,0,0,0,0,1,0,0,0,6749.4,0.024748
1,1,0,0,0,0,1,0,0,0,6669.2,0.024679
2,1,0,0,0,0,1,0,0,0,6767.9,0.024184
0,1,0,0,0,0,1,0,0,1,4553.6,0.039604
1,1,0,0,0,0,1,0,0,1,4748.2,0.041651
2,1,0,0,0,0,1,0,0,1,4899.3,0.038956
0,1,0,0,0,0,1,0,1,0,6813.2,0.023806
1,1,0,0,0,0,1,0,1,0,6831.8,0.023739
2,1,0,0,0,0,1,0,1,0,6780.0,0.023958
0,1,0,0,0,0,1,0,1,1,5869.9,0.042565
1,1,0,0,0,0,1,0,1,1,5279.5,0.043058
2,1,0,0,0,0,1,0,1,1,3720.6,0.047117
0,1,0,0,0,0,1,1,0,0,6741.9,0.024293
1,1,0,0,0,0,1,1,0,0,6717.6,0.024476
2,1,0,0,0,0,1,1,0,0,6721.6,0.024403
0,1,0,0,0,0,1,1,0,1,4205.2,0.04094
1,1,0,0,0,0,1,1,0,1,4830.6,0.039929
2,1,0,0,0,0,1,1,0,1,4045.6,0.043063
0,1,0,0,0,0,1,1,1,0,6824.5,0.023682
1,1,0,0,0,0,1,1,1,0,6808.5,0.02376
2,1,0,0,0,0,1,1,1,0,6823.1,0.023762
0,1,0,0,0,0,1,1,1,1,4121.3,0.045393
1,1,0,0,0,0,1,1,1,1,4625.5,0.043002
2,1,0,0,0,0,1,1,1,1,4447.5,0.044404
0,1,0,0,0,1,0,0,0,0,6153.6,0.026869
1,1,0,0,0,1,0,0,0,0,6296.7,0.025988
2,1,0,0,0,1,0,0,0,0,6375.3,0.025469
0,1,0,0,0,1,0,0,0,1,5269.2,0.042396
1,1,0,0,0,1,0,0,0,1,4776.1,0.040562
2,1,0,0,0,1,0,0,0,1,4709.5,0.043322
0,1,0,0,0,1,0,0,1,0,6516.2,0.025259
1,1,0,0,0,1,0,0,1,0,6416.4,0.025372
2,1,0,0,0,1,0,0,1,0,6517.6,0.025174
0,1,0,0,0,1,0,0,1,1,4784.7,0.039966
1,1,0,0,0,1,0,0,1,1,5760.8,0.036586
2,1,0,0,0,1,0,0,1,1,4856.5,0.037624
0,1,0,0,0,1,0,1,0,0,6208.8,0.025949
1,1,0,0,0,1,0,1,0,0,6260.5,0.026045
2,1,0,0,0,1,0,1,0,0,6278.5,0.025911
0,1,0,0,0,1,0,1,0,1,4339.6,0.043297
1,1,0,0,0,1,0,1,0,1,4058.0,0.0443
2,1,0,0,0,1,0,1,0,1,4095.3,0.043189
0,1,0,0,0,1,0,1,1,0,6419.0,0.025456
1,1,0,0,0,1,0,1,1,0,6398.9,0.025402
2,1,0,0,0,1,0,1,1,0,6359.3,0.025568
0,1,0,0,0,1,0,1,1,1,4861.7,0.037508
1,1,0,0,0,1,0,1,1,1,5720.6,0.033608
2,1,0,0,0,1,0,1,1,1,4977.7,0.036355
0,1,0,0,0,1,1,0,0,0,6196.3,0.02774
1,1,0,0,0,1,1,0,0,0,6235.1,0.026517
2,1,0,0,0,1,1,0,0,0,6261.7,0.02597
0,1,0,0,0,1,1,0,0,1,4129.1,0.042608
1,1,0,0,0,1,1,0,0,1,4981.3,0.043958
2,1,0,0,0,1,1,0,0,1,5057.5,0.041657
0,1,0,0,0,1,1,0,1,0,6344.7,0.025482
1,1,0,0,0,1,1,0,1,0,6394.4,0.025508
2,1,0,0,0,1,1,0,1,0,6338.1,0.025478
0,1,0,0,0,1,1,0,1,1,4138.8,0.045943
1,1,0,0,0,1,1,0,1,1,4437.2,0.0447
2,1,0,0,0,1,1,0,1,1,4891.9,0.046039
0,1,0,0,0,1,1,1,0,0,6392.4,0.025399
1,1,0,0,0,1,1,1,0,0,6352.7,0.026169
2,1,0,0,0,1,1,1,0,0,6297.8,0.026561
0,1,0,0,0,1,1,1,0,1,5109.4,0.034753
1,1,0,0,0,1,1,1,0,1,5908.2,0.036313
2,1,0,0,0,1,1,1,0,1,4528.2,0.038019
0,1,0,0,0,1,1,1,1,0,6464.6,0.025331
1,1,0,0,0,1,1,1,1,0,6425.7,0.025188
2,1,0,0,0,1,1,1,1,0,6373.0,0.025608
0,1,0,0,0,1,1,1,1,1,4668.5,0.043642
1,1,0,0,0,1,1,1,1,1,4634.2,0.04719
2,1,0,0,0,1,1,1,1,1,3828.3,0.046275
0,1,0,0,1,0,0,0,0,0,6729.5,0.026447
1,1,0,0,1,0,0,0,0,0,6497.4,0.028499
2,1,0,0,1,0,0,0,0,0,6752.2,0.024782
0,1,0,0,1,0,0,0,0,1,4341.9,0.039926
1,1,0,0,1,0,0,0,0,1,4392.8,0.042568
2,1,0,0,1,0,0,0,0,1,4777.6,0.040314
0,1,0,0,1,0,0,0,1,0,6723.3,0.024235
1,1,0,0,1,0,0,0,1,0,6689.8,0.02443
2,1,0,0,1,0,0,0,1,0,6716.2,0.024232
0,1,0,0,1,0,0,0,1,1,4539.7,0.040355
1,1,0,0,1,0,0,0,1,1,4667.4,0.040031
2,1,0,0,1,0,0,0,1,1,5422.2,0.041166
0,1,0,0,1,0,0,1,0,0,6723.8,0.024429
1,1,0,0,1,0,0,1,0,0,6678.1,0.024658
2,1,0,0,1,0,0,1,0,0,6665.6,0.024398
0,1,0,0,1,0,0,1,0,1,4249.9,0.040456
1,1,0,0,1,0,0,1,0,1,5422.2,0.039474
2,1,0,0,1,0,0,1,0,1,4618.8,0.039188
0,1,0,0,1,0,0,1,1,0,6818.3,0.023677
1,1,0,0,1,0,0,1,1,0,6803.6,0.023653
2,1,0,0,1,0,0,1,1,0,6806.5,0.023928
0,1,0,0,1,0,0,1,1,1,5096.7,0.036159
1,1,0,0,1,0,0,1,1,1,5010.2,0.036129
2,1,0,0,1,0,0,1,1,1,4902.7,0.037263
0,1,0,0,1,0,1,0,0,0,6665.9,0.026765
1,1,0,0,1,0,1,0,0,0,6675.0,0.025089
2,1,0,0,1,0,1,0,0,0,6625.5,0.02483
0,1,0,0,1,0,1,0,0,1,4627.0,0.040555
1,1,0,0,1,0,1,0,0,1,4727.8,0.039374
2,1,0,0,1,0,1,0,0,1,4329.6,0.040959
0,1,0,0,1,0,1,0,1,0,6810.2,0.023889
1,1,0,0,1,0,1,0,1,0,6799.8,0.0238
2,1,0,0,1,0,1,0,1,0,6845.8,0.023836
0,1,0,0,1,0,1,0,1,1,4160.5,0.043897
1,1,0,0,1,0,1,0,1,1,4784.4,0.04422
2,1,0,0,1,0,1,0,1,1,4141.5,0.044384
0,1,0,0,1,0,1,1,0,0,6742.5,0.024185
1,1,0,0,1,0,1,1,0,0,6686.4,0.02466
2,1,0,0,1,0,1,1,0,0,6706.3,0.024683
0,1,0,0,1,0,1,1,0,1,5062.9,0.036577
1,1,0,0,1,0,1,1,0,1,5291.7,0.036236
2,1,0,0,1,0,1,1,0,1,5187.7,0.036016
0,1,0,0,1,0,1,1,1,0,6799.9,0.023726
1,1,0,0,1,0,1,1,1,0,6841.1,0.023544
2,1,0,0,1,0,1,1,1,0,6794.0,0.023799
