Repl,inline-functions,unswitch-loops,predictive-commoning,gcse-after-reload,tree-loop-distribute-patterns,tree-slp-vectorize,vect-cost-model,tree-partial-pre,ipa-cp-clone,Best Rate,Avg Time
0,0,1,0,0,1,1,0,0,0,7009.3,0.034939
1,0,1,0,0,1,1,0,0,0,7013.4,0.034653
2,0,1,0,0,1,1,0,0,0,7078.8,0.035503
0,0,1,0,0,1,1,0,0,1,6363.0,0.057112
1,0,1,0,0,1,1,0,0,1,5041.4,0.053868
2,0,1,0,0,1,1,0,0,1,4431.4,0.057639
0,0,1,0,0,1,1,0,1,0,7202.9,0.033612
1,0,1,0,0,1,1,0,1,0,7197.1,0.033737
2,0,1,0,0,1,1,0,1,0,7178.1,0.033902
0,0,1,0,0,1,1,0,1,1,4345.3,0.065756
1,0,1,0,0,1,1,0,1,1,3872.9,0.066377
2,0,1,0,0,1,1,0,1,1,4546.8,0.060415
0,0,1,0,0,1,1,1,0,0,7006.9,0.035011
1,0,1,0,0,1,1,1,0,0,7046.8,0.035303
2,0,1,0,0,1,1,1,0,0,7129.9,0.034564
0,0,1,0,0,1,1,1,0,1,5537.7,0.050475
1,0,1,0,0,1,1,1,0,1,5056.1,0.051823
2,0,1,0,0,1,1,1,0,1,5202.9,0.052901
0,0,1,0,0,1,1,1,1,0,7134.8,0.033991
1,0,1,0,0,1,1,1,1,0,7206.1,0.033742
2,0,1,0,0,1,1,1,1,0,7192.3,0.03369
0,0,1,0,0,1,1,1,1,1,6035.8,0.054562
1,0,1,0,0,1,1,1,1,1,4933.5,0.063352
2,0,1,0,0,1,1,1,1,1,4530.9,0.063091
0,0,1,0,1,0,0,0,0,0,7000.7,0.036052
1,0,1,0,1,0,0,0,0,0,7089.3,0.035159
2,0,1,0,1,0,0,0,0,0,7003.0,0.034776
0,0,1,0,1,0,0,0,0,1,4592.6,0.058951
1,0,1,0,1,0,0,0,0,1,5226.6,0.0557
2,0,1,0,1,0,0,0,0,1,4951.3,0.057795
0,0,1,0,1,0,0,0,1,0,7073.4,0.034149
1,0,1,0,1,0,0,0,1,0,7092.4,0.03415
2,0,1,0,1,0,0,0,1,0,7027.4,0.034493
0,0,1,0,1,0,0,0,1,1,5543.9,0.0534
1,0,1,0,1,0,0,0,1,1,4864.9,0.056499
2,0,1,0,1,0,0,0,1,1,4606.6,0.056426
0,0,1,0,1,0,0,1,0,0,7017.1,0.035441
1,0,1,0,1,0,0,1,0,0,7093.9,0.034536
2,0,1,0,1,0,0,1,0,0,6974.3,0.035113
0,0,1,0,1,0,0,1,0,1,4796.7,0.058816
1,0,1,0,1,0,0,1,0,1,4401.4,0.057993
2,0,1,0,1,0,0,1,0,1,4571.0,0.05718
0,0,1,0,1,0,0,1,1,0,7155.0,0.03374
1,0,1,0,1,0,0,1,1,0,7129.7,0.034086
2,0,1,0,1,0,0,1,1,0,7130.5,0.034019
0,0,1,0,1,0,0,1,1,1,4869.2,0.053996
1,0,1,0,1,0,0,1,1,1,5037.4,0.050802
2,0,1,0,1,0,0,1,1,1,5108.2,0.054697
0,0,1,0,1,0,1,0,0,0,6956.5,0.035844
1,0,1,0,1,0,1,0,0,0,6981.0,0.034929
2,0,1,0,1,0,1,0,0,0,7022.3,0.03516
0,0,1,0,1,0,1,0,0,1,4429.8,0.059328
1,0,1,0,1,0,1,0,0,1,4793.8,0.05521
2,0,1,0,1,0,1,0,0,1,4424.0,0.058865
0,0,1,0,1,0,1,0,1,0,7147.8,0.034176
1,0,1,0,1,0,1,0,1,0,7129.5,0.033977
2,0,1,0,1,0,1,0,1,0,7138.0,0.03397
0,0,1,0,1,0,1,0,1,1,5970.6,0.063665
1,0,1,0,1,0,1,0,1,1,4327.7,0.062605
2,0,1,0,1,0,1,0,1,1,3939.0,0.066959
0,0,1,0,1,0,1,1,0,0,7000.8,0.035276
1,0,1,0,1,0,1,1,0,0,7036.5,0.034693
2,0,1,0,1,0,1,1,0,0,6945.6,0.035159
0,0,1,0,1,0,1,1,0,1,6362.8,0.050991
1,0,1,0,1,0,1,1,0,1,5718.4,0.050764
2,0,1,0,1,0,1,1,0,1,5614.1,0.04921
0,0,1,0,1,0,1,1,1,0,7117.9,0.034118
1,0,1,0,1,0,1,1,1,0,7169.1,0.034209
2,0,1,0,1,0,1,1,1,0,7153.5,0.03387
0,0,1,0,1,0,1,1,1,1,4325.9,0.063534
1,0,1,0,1,0,1,1,1,1,4977.9,0.063256
2,0,1,0,1,0,1,1,1,1,4987.3,0.065001
0,0,1,0,1,1,0,0,0,0,7045.6,0.034522
1,0,1,0,1,1,0,0,0,0,7041.4,0.034957
2,0,1,0,1,1,0,0,0,0,6974.7,0.035262
0,0,1,0,1,1,0,0,0,1,5710.5,0.056971
1,0,1,0,1,1,0,0,0,1,4443.5,0.057547
2,0,1,0,1,1,0,0,0,1,5654.1,0.053598
0,0,1,0,1,1,0,0,1,0,7149.2,0.034259
1,0,1,0,1,1,0,0,1,0,7215.2,0.033685
2,0,1,0,1,1,0,0,1,0,7190.5,0.033786
0,0,1,0,1,1,0,0,1,1,5536.7,0.051173
1,0,1,0,1,1,0,0,1,1,5805.8,0.05118
2,0,1,0,1,1,0,0,1,1,6453.3,0.050269
0,0,1,0,1,1,0,1,0,0,7054.9,0.034376
1,0,1,0,1,1,0,1,0,0,7095.4,0.034602
2,0,1,0,1,1,0,1,0,0,7020.2,0.034844
0,0,1,0,1,1,0,1,0,1,4499.7,0.057304
1,0,1,0,1,1,0,1,0,1,4360.3,0.057538
2,0,1,0,1,1,0,1,0,1,4601.9,0.056561
0,0,1,0,1,1,0,1,1,0,7143.9,0.033957
1,0,1,0,1,1,0,1,1,0,7147.8,0.033813
2,0,1,0,1,1,0,1,1,0,7223.3,0.033778
0,0,1,0,1,1,0,1,1,1,5348.3,0.060319
1,0,1,0,1,1,0,1,1,1,4732.8,0.06276
2,0,1,0,1,1,0,1,1,1,5855.6,0.056793
0,0,1,0,1,1,1,0,0,0,6241.5,0.040582
1,0,1,0,1,1,1,0,0,0,6401.4,0.039083
2,0,1,0,1,1,1,0,0,0,6308.4,0.039005
0,0,1,0,1,1,1,0,0,1,4466.4,0.0568
1,0,1,0,1,1,1,0,0,1,4418.3,0.057621
2,0,1,0,1,1,1,0,0,1,4738.9,0.056573
0,0,1,0,1,1,1,0,1,0,7149.5,0.034047
1,0,1,0,1,1,1,0,1,0,7156.5,0.033928
2,0,1,0,1,1,1,0,1,0,7172.1,0.03395
0,0,1,0,1,1,1,0,1,1,6325.1,0.048703
1,0,1,0,1,1,1,0,1,1,5057.3,0.052556
2,0,1,0,1,1,1,0,1,1,5262.4,0.050444
0,0,1,0,1,1,1,1,0,0,7058.8,0.035071
1,0,1,0,1,1,1,1,0,0,7069.6,0.03468
2,0,1,0,1,1,1,1,0,0,6963.4,0.037578
0,0,1,0,1,1,1,1,0,1,5017.3,0.057158
1,0,1,0,1,1,1,1,0,1,4731.1,0.057593
2,0,1,0,1,1,1,1,0,1,4692.2,0.05615
0,0,1,0,1,1,1,1,1,0,7002.8,0.036213
1,0,1,0,1,1,1,1,1,0,7142.0,0.040585
2,0,1,0,1,1,1,1,1,0,7187.6,0.040048
0,0,1,0,1,1,1,1,1,1,6470.1,0.05118
1,0,1,0,1,1,1,1,1,1,4370.8,0.05717
2,0,1,0,1,1,1,1,1,1,5593.5,0.05252
0,0,1,1,0,0,0,0,0,0,6970.7,0.035079
1,0,1,1,0,0,0,0,0,0,6942.0,0.036127
2,0,1,1,0,0,0,0,0,0,7012.6,0.036531
0,0,1,1,0,0,0,0,0,1,5021.7,0.057139
1,0,1,1,0,0,0,0,0,1,4620.4,0.058653
2,0,1,1,0,0,0,0,0,1,4476.0,0.057024
0,0,1,1,0,0,0,0,1,0,7096.6,0.03469
1,0,1,1,0,0,0,0,1,0,6978.3,0.035139
2,0,1,1,0,0,0,0,1,0,7005.9,0.040226
0,0,1,1,0,0,0,0,1,1,4850.4,0.055637
1,0,1,1,0,0,0,0,1,1,4570.9,0.057953
2,0,1,1,0,0,0,0,1,1,4842.3,0.057344
0,0,1,1,0,0,0,1,0,0,6944.0,0.034947
1,0,1,1,0,0,0,1,0,0,6982.7,0.035158
2,0,1,1,0,0,0,1,0,0,6967.2,0.03564
0,0,1,1,0,0,0,1,0,1,4812.5,0.056483
1,0,1,1,0,0,0,1,0,1,4777.9,0.056013
2,0,1,1,0,0,0,1,0,1,5879.3,0.05576
0,0,1,1,0,0,0,1,1,0,7122.3,0.034154
1,0,1,1,0,0,0,1,1,0,7159.5,0.034658
2,0,1,1,0,0,0,1,1,0,7138.6,0.034028
0,0,1,1,0,0,0,1,1,1,6231.7,0.050679
1,0,1,1,0,0,0,1,1,1,6391.3,0.047804
2,0,1,1,0,0,0,1,1,1,5540.0,0.050538
0,0,1,1,0,0,1,0,0,0,6997.9,0.035382
1,0,1,1,0,0,1,0,0,0,6971.7,0.035299
2,0,1,1,0,0,1,0,0,0,6977.8,0.035143
0,0,1,1,0,0,1,0,0,1,4374.8,0.05842
1,0,1,1,0,0,1,0,0,1,4724.6,0.055697
2,0,1,1,0,0,1,0,0,1,4526.6,0.056445
0,0,1,1,0,0,1,0,1,0,7117.4,0.034031
1,0,1,1,0,0,1,0,1,0,7124.0,0.034049
2,0,1,1,0,0,1,0,1,0,7120.2,0.034032
0,0,1,1,0,0,1,0,1,1,4597.9,0.063952
1,0,1,1,0,0,1,0,1,1,4821.0,0.062409
2,0,1,1,0,0,1,0,1,1,4529.6,0.062984
0,0,1,1,0,0,1,1,0,0,7036.0,0.035148
1,0,1,1,0,0,1,1,0,0,6948.5,0.035068
2,0,1,1,0,0,1,1,0,0,7014.9,0.034592
0,0,1,1,0,0,1,1,0,1,6538.1,0.048136
1,0,1,1,0,0,1,1,0,1,6047.8,0.047295
2,0,1,1,0,0,1,1,0,1,5685.2,0.050416
0,0,1,1,0,0,1,1,1,0,7108.8,0.034314
1,0,1,1,0,0,1,1,1,0,7087.2,0.034085
2,0,1,1,0,0,1,1,1,0,7140.1,0.034002
0,0,1,1,0,0,1,1,1,1,4065.3,0.065324
1,0,1,1,0,0,1,1,1,1,4032.4,0.064471
2,0,1,1,0,0,1,1,1,1,5300.8,0.061357
0,0,1,1,0,1,0,0,0,0,7085.9,0.035207
1,0,1,1,0,1,0,0,0,0,7092.6,0.034361
2,0,1,1,0,1,0,0,0,0,7044.7,0.035097
0,0,1,1,0,1,0,0,0,1,4469.9,0.058589
1,0,1,1,0,1,0,0,0,1,4437.8,0.059382
2,0,1,1,0,1,0,0,0,1,4639.5,0.057448
0,0,1,1,0,1,0,0,1,0,7168.9,0.033772
1,0,1,1,0,1,0,0,1,0,7181.4,0.033835
2,0,1,1,0,1,0,0,1,0,7191.0,0.033747
0,0,1,1,0,1,0,0,1,1,6073.8,0.048877
1,0,1,1,0,1,0,0,1,1,6629.3,0.049667
2,0,1,1,0,1,0,0,1,1,5557.1,0.050226
0,0,1,1,0,1,0,1,0,0,7116.4,0.034521
1,0,1,1,0,1,0,1,0,0,6999.1,0.035022
2,0,1,1,0,1,0,1,0,0,6978.8,0.035144
0,0,1,1,0,1,0,1,0,1,4458.6,0.05861
1,0,1,1,0,1,0,1,0,1,5579.9,0.057128
2,0,1,1,0,1,0,1,0,1,4938.8,0.056719
0,0,1,1,0,1,0,1,1,0,7160.5,0.03384
1,0,1,1,0,1,0,1,1,0,7218.1,0.033654
2,0,1,1,0,1,0,1,1,0,7191.2,0.03392
0,0,1,1,0,1,0,1,1,1,4738.2,0.060941
1,0,1,1,0,1,0,1,1,1,4347.2,0.061425
2,0,1,1,0,1,0,1,1,1,4935.2,0.058633
0,0,1,1,0,1,1,0,0,0,7001.2,0.035111
1,0,1,1,0,1,1,0,0,0,7052.0,0.035006
2,0,1,1,0,1,1,0,0,0,6986.7,0.034683
0,0,1,1,0,1,1,0,0,1,4629.6,0.057292
1,0,1,1,0,1,1,0,0,1,4713.8,0.056285
2,0,1,1,0,1,1,0,0,1,4406.0,0.058703
0,0,1,1,0,1,1,0,1,0,7180.3,0.033821
1,0,1,1,0,1,1,0,1,0,7155.6,0.033789
2,0,1,1,0,1,1,0,1,0,7169.3,0.033925
0,0,1,1,0,1,1,0,1,1,4531.9,0.061415
1,0,1,1,0,1,1,0,1,1,4563.0,0.063465
2,0,1,1,0,1,1,0,1,1,4401.3,0.061231
0,0,1,1,0,1,1,1,0,0,7023.3,0.034733
1,0,1,1,0,1,1,1,0,0,7051.4,0.035073
2,0,1,1,0,1,1,1,0,0,7073.4,0.034744
0,0,1,1,0,1,1,1,0,1,6513.2,0.047929
1,0,1,1,0,1,1,1,0,1,6239.6,0.048225
2,0,1,1,0,1,1,1,0,1,5394.2,0.050383
0,0,1,1,0,1,1,1,1,0,7181.7,0.033841
1,0,1,1,0,1,1,1,1,0,7158.0,0.034008
2,0,1,1,0,1,1,1,1,0,7151.4,0.033854
0,0,1,1,0,1,1,1,1,1,4837.6,0.061213
1,0,1,1,0,1,1,1,1,1,5068.4,0.062888
2,0,1,1,0,1,1,1,1,1,4374.3,0.062835
0,0,1,1,1,0,0,0,0,0,6957.7,0.034833
1,0,1,1,1,0,0,0,0,0,7065.7,0.034948
2,0,1,1,1,0,0,0,0,0,7080.2,0.035295
0,0,1,1,1,0,0,0,0,1,4760.2,0.057081
1,0,1,1,1,0,0,0,0,1,5089.1,0.057061
2,0,1,1,1,0,0,0,0,1,4974.3,0.05675
0,0,1,1,1,0,0,0,1,0,7190.5,0.033899
1,0,1,1,1,0,0,0,1,0,7160.1,0.034023
2,0,1,1,1,0,0,0,1,0,7126.1,0.033916
0,0,1,1,1,0,0,0,1,1,5185.6,0.057313
1,0,1,1,1,0,0,0,1,1,4339.6,0.061949
2,0,1,1,1,0,0,0,1,1,5690.3,0.052691
0,0,1,1,1,0,0,1,0,0,7117.2,0.034486
1,0,1,1,1,0,0,1,0,0,7046.6,0.03486
2,0,1,1,1,0,0,1,0,0,7052.2,0.035081
0,0,1,1,1,0,0,1,0,1,4610.1,0.056366
1,0,1,1,1,0,0,1,0,1,4233.1,0.058365
2,0,1,1,1,0,0,1,0,1,4239.4,0.059089
0,0,1,1,1,0,0,1,1,0,7122.7,0.034075
1,0,1,1,1,0,0,1,1,0,7131.8,0.034071
2,0,1,1,1,0,0,1,1,0,7144.8,0.034122
0,0,1,1,1,0,0,1,1,1,5591.2,0.051398
1,0,1,1,1,0,0,1,1,1,5158.7,0.053924
2,0,1,1,1,0,0,1,1,1,6326.3,0.049688
0,0,1,1,1,0,1,0,0,0,7069.8,0.034642
1,0,1,1,1,0,1,0,0,0,7067.8,0.034506
2,0,1,1,1,0,1,0,0,0,7014.9,0.035473
0,0,1,1,1,0,1,0,0,1,4955.6,0.057221
1,0,1,1,1,0,1,0,0,1,5223.6,0.056138
2,0,1,1,1,0,1,0,0,1,4935.2,0.055714
0,0,1,1,1,0,1,0,1,0,7178.1,0.034215
1,0,1,1,1,0,1,0,1,0,7149.5,0.033942
2,0,1,1,1,0,1,0,1,0,7161.0,0.033826
0,0,1,1,1,0,1,0,1,1,4422.4,0.063861
1,0,1,1,1,0,1,0,1,1,4043.2,0.065777
2,0,1,1,1,0,1,0,1,1,5669.9,0.059451
0,0,1,1,1,0,1,1,0,0,6958.9,0.035175
1,0,1,1,1,0,1,1,0,0,6967.8,0.035442
2,0,1,1,1,0,1,1,0,0,7068.8,0.034814
0,0,1,1,1,0,1,1,0,1,6087.4,0.049533
1,0,1,1,1,0,1,1,0,1,5727.0,0.05111
2,0,1,1,1,0,1,1,0,1,5142.5,0.05278
0,0,1,1,1,0,1,1,1,0,7156.1,0.034134
1,0,1,1,1,0,1,1,1,0,7163.1,0.033808
2,0,1,1,1,0,1,1,1,0,7131.4,0.034001
0,0,1,1,1,0,1,1,1,1,4225.1,0.060336
1,0,1,1,1,0,1,1,1,1,4588.1,0.06472
2,0,1,1,1,0,1,1,1,1,5440.3,0.058662
0,0,1,1,1,1,0,0,0,0,6996.5,0.035125
1,0,1,1,1,1,0,0,0,0,7040.6,0.034701
2,0,1,1,1,1,0,0,0,0,7045.6,0.034728
0,0,1,1,1,1,0,0,0,1,5354.9,0.05402
1,0,1,1,1,1,0,0,0,1,4607.4,0.056278
2,0,1,1,1,1,0,0,0,1,5311.4,0.056843
0,0,1,1,1,1,0,0,1,0,7166.5,0.033891
1,0,1,1,1,1,0,0,1,0,7195.3,0.033651
2,0,1,1,1,1,0,0,1,0,7210.7,0.033731
0,0,1,1,1,1,0,0,1,1,4199.5,0.064906
1,0,1,1,1,1,0,0,1,1,5963.8,0.062128
2,0,1,1,1,1,0,0,1,1,5643.1,0.056929
0,0,1,1,1,1,0,1,0,0,7005.3,0.035165
1,0,1,1,1,1,0,1,0,0,7147.7,0.034506
2,0,1,1,1,1,0,1,0,0,7013.8,0.035046
0,0,1,1,1,1,0,1,0,1,6164.1,0.053707
1,0,1,1,1,1,0,1,0,1,5329.9,0.055821
2,0,1,1,1,1,0,1,0,1,5791.2,0.05517
0,0,1,1,1,1,0,1,1,0,7149.9,0.033928
1,0,1,1,1,1,0,1,1,0,7147.8,0.033919
2,0,1,1,1,1,0,1,1,0,7143.1,0.033802
0,0,1,1,1,1,0,1,1,1,4261.0,0.062133
1,0,1,1,1,1,0,1,1,1,5041.5,0.062036
2,0,1,1,1,1,0,1,1,1,5443.6,0.058631
0,0,1,1,1,1,1,0,0,0,7028.6,0.035516
1,0,1,1,1,1,1,0,0,0,7015.3,0.035045
2,0,1,1,1,1,1,0,0,0,7101.9,0.034523
0,0,1,1,1,1,1,0,0,1,4631.2,0.058333
1,0,1,1,1,1,1,0,0,1,4781.8,0.056331
2,0,1,1,1,1,1,0,0,1,6008.7,0.052953
0,0,1,1,1,1,1,0,1,0,7198.3,0.033511
1,0,1,1,1,1,1,0,1,0,7154.4,0.033888
2,0,1,1,1,1,1,0,1,0,7152.2,0.034096
0,0,1,1,1,1,1,0,1,1,6270.7,0.05026
1,0,1,1,1,1,1,0,1,1,5929.0,0.049873
2,0,1,1,1,1,1,0,1,1,5193.8,0.049614
0,0,1,1,1,1,1,1,0,0,6978.6,0.035494
1,0,1,1,1,1,1,1,0,0,6997.9,0.034923
2,0,1,1,1,1,1,1,0,0,7090.3,0.034457
0,0,1,1,1,1,1,1,0,1,4584.0,0.058094
1,0,1,1,1,1,1,1,0,1,4698.0,0.056969
2,0,1,1,1,1,1,1,0,1,5506.2,0.053487
0,0,1,1,1,1,1,1,1,0,6838.8,0.038514
1,0,1,1,1,1,1,1,1,0,6881.7,0.039614
2,0,1,1,1,1,1,1,1,0,7068.8,0.036071
0,0,1,1,1,1,1,1,1,1,4400.8,0.05967
1,0,1,1,1,1,1,1,1,1,5093.8,0.056989
2,0,1,1,1,1,1,1,1,1,5516.1,0.057207
0,1,0,0,0,0,0,0,0,0,6981.0,0.035791
1,1,0,0,0,0,0,0,0,0,7053.0,0.035366
2,1,0,0,0,0,0,0,0,0,7048.1,0.034502
0,1,0,0,0,0,0,0,0,1,6940.7,0.038395
1,1,0,0,0,0,0,0,0,1,6845.0,0.039384
2,1,0,0,0,0,0,0,0,1,6854.8,0.037882
0,1,0,0,0,0,0,0,1,0,7074.0,0.035443
1,1,0,0,0,0,0,0,1,0,7003.4,0.034875
2,1,0,0,0,0,0,0,1,0,7012.4,0.034545
0,1,0,0,0,0,0,0,1,1,5564.8,0.05581
1,1,0,0,0,0,0,0,1,1,5343.9,0.054384
2,1,0,0,0,0,0,0,1,1,4729.0,0.057305
0,1,0,0,0,0,0,1,0,0,7076.8,0.034923
1,1,0,0,0,0,0,1,0,0,7049.3,0.0354
2,1,0,0,0,0,0,1,0,0,7016.1,0.034899
0,1,0,0,0,0,0,1,0,1,4694.2,0.056243
1,1,0,0,0,0,0,1,0,1,5647.2,0.056099
2,1,0,0,0,0,0,1,0,1,4796.1,0.057976
0,1,0,0,0,0,0,1,1,0,7193.0,0.033855
1,1,0,0,0,0,0,1,1,0,7197.7,0.033601
2,1,0,0,0,0,0,1,1,0,7145.0,0.033957
0,1,0,0,0,0,0,1,1,1,5327.7,0.052457
1,1,0,0,0,0,0,1,1,1,5661.6,0.049143
2,1,0,0,0,0,0,1,1,1,6212.3,0.050608
0,1,0,0,0,0,1,0,0,0,7079.6,0.035001
1,1,0,0,0,0,1,0,0,0,7009.5,0.034875
2,1,0,0,0,0,1,0,0,0,7014.9,0.034979
0,1,0,0,0,0,1,0,0,1,4865.5,0.057421
1,1,0,0,0,0,1,0,0,1,4505.6,0.059865
2,1,0,0,0,0,1,0,0,1,4496.1,0.058487
0,1,0,0,0,0,1,0,1,0,7194.2,0.033885
1,1,0,0,0,0,1,0,1,0,7157.4,0.03396
2,1,0,0,0,0,1,0,1,0,7179.0,0.034284
0,1,0,0,0,0,1,0,1,1,4626.1,0.059943
1,1,0,0,0,0,1,0,1,1,4831.0,0.06357
2,1,0,0,0,0,1,0,1,1,4653.2,0.064441
0,1,0,0,0,0,1,1,0,0,7041.2,0.034816
1,1,0,0,0,0,1,1,0,0,7088.0,0.034655
2,1,0,0,0,0,1,1,0,0,7044.6,0.034696
0,1,0,0,0,0,1,1,0,1,4470.0,0.057726
1,1,0,0,0,0,1,1,0,1,4818.3,0.057324
2,1,0,0,0,0,1,1,0,1,4766.2,0.058288
0,1,0,0,0,0,1,1,1,0,7201.1,0.033825
1,1,0,0,0,0,1,1,1,0,7183.3,0.033788
2,1,0,0,0,0,1,1,1,0,7204.4,0.033752
0,1,0,0,0,0,1,1,1,1,4400.0,0.063655
1,1,0,0,0,0,1,1,1,1,4510.5,0.062184
2,1,0,0,0,0,1,1,1,1,4333.1,0.064114
0,1,0,0,0,1,0,0,0,0,6952.9,0.034765
1,1,0,0,0,1,0,0,0,0,7003.2,0.03481
2,1,0,0,0,1,0,0,0,0,6996.2,0.035846
0,1,0,0,0,1,0,0,0,1,4745.5,0.058265
1,1,0,0,0,1,0,0,0,1,5637.0,0.054344
2,1,0,0,0,1,0,0,0,1,4321.1,0.060897
0,1,0,0,0,1,0,0,1,0,7104.8,0.034209
1,1,0,0,0,1,0,0,1,0,7138.4,0.033842
2,1,0,0,0,1,0,0,1,0,7137.8,0.034001
0,1,0,0,0,1,0,0,1,1,5505.1,0.054419
1,1,0,0,0,1,0,0,1,1,4956.0,0.050855
2,1,0,0,0,1,0,0,1,1,5261.0,0.050763
0,1,0,0,0,1,0,1,0,0,7040.8,0.034983
1,1,0,0,0,1,0,1,0,0,7052.4,0.03513
2,1,0,0,0,1,0,1,0,0,7000.1,0.035108
0,1,0,0,0,1,0,1,0,1,4469.0,0.056835
1,1,0,0,0,1,0,1,0,1,6210.7,0.056689
2,1,0,0,0,1,0,1,0,1,5382.1,0.053812
0,1,0,0,0,1,0,1,1,0,7201.6,0.033802
1,1,0,0,0,1,0,1,1,0,7150.3,0.033748
2,1,0,0,0,1,0,1,1,0,7118.7,0.03403
0,1,0,0,0,1,0,1,1,1,6169.7,0.051532
1,1,0,0,0,1,0,1,1,1,5809.6,0.051154
2,1,0,0,0,1,0,1,1,1,5256.1,0.05046
0,1,0,0,0,1,1,0,0,0,7014.9,0.03595
1,1,0,0,0,1,1,0,0,0,7019.2,0.034718
2,1,0,0,0,1,1,0,0,0,6995.3,0.035197
0,1,0,0,0,1,1,0,0,1,4960.8,0.055432
1,1,0,0,0,1,1,0,0,1,4335.5,0.060068
2,1,0,0,0,1,1,0,0,1,4647.0,0.057108
0,1,0,0,0,1,1,0,1,0,7124.2,0.034201
1,1,0,0,0,1,1,0,1,0,7142.4,0.034161
2,1,0,0,0,1,1,0,1,0,7122.9,0.034056
0,1,0,0,0,1,1,0,1,1,5571.9,0.062842
1,1,0,0,0,1,1,0,1,1,5423.1,0.059429
2,1,0,0,0,1,1,0,1,1,4351.4,0.062618
0,1,0,0,0,1,1,1,0,0,6999.7,0.035255
1,1,0,0,0,1,1,1,0,0,6989.7,0.03488
2,1,0,0,0,1,1,1,0,0,7061.1,0.034572
0,1,0,0,0,1,1,1,0,1,5364.9,0.051319
1,1,0,0,0,1,1,1,0,1,5946.0,0.050656
2,1,0,0,0,1,1,1,0,1,5956.8,0.050178
0,1,0,0,0,1,1,1,1,0,7106.7,0.033967
1,1,0,0,0,1,1,1,1,0,7162.5,0.033887
2,1,0,0,0,1,1,1,1,0,7090.3,0.0342
0,1,0,0,0,1,1,1,1,1,5406.1,0.059885
1,1,0,0,0,1,1,1,1,1,5457.3,0.060559
2,1,0,0,0,1,1,1,1,1,3912.9,0.064178
0,1,0,0,1,0,0,0,0,0,7018.8,0.038255
1,1,0,0,1,0,0,0,0,0,6941.8,0.039896
2,1,0,0,1,0,0,0,0,0,7055.1,0.035346
0,1,0,0,1,0,0,0,0,1,5540.6,0.05262
1,1,0,0,1,0,0,0,0,1,4519.4,0.057351
2,1,0,0,1,0,0,0,0,1,5090.9,0.057084
0,1,0,0,1,0,0,0,1,0,7008.1,0.03497
1,1,0,0,1,0,0,0,1,0,7053.0,0.03498
2,1,0,0,1,0,0,0,1,0,7058.4,0.034417
0,1,0,0,1,0,0,0,1,1,4886.0,0.056924
1,1,0,0,1,0,0,0,1,1,4769.8,0.055714
2,1,0,0,1,0,0,0,1,1,4663.2,0.057856
0,1,0,0,1,0,0,1,0,0,7047.6,0.034834
1,1,0,0,1,0,0,1,0,0,7015.5,0.035495
2,1,0,0,1,0,0,1,0,0,7079.2,0.035175
0,1,0,0,1,0,0,1,0,1,4746.9,0.056233
1,1,0,0,1,0,0,1,0,1,5149.9,0.057559
2,1,0,0,1,0,0,1,0,1,5595.5,0.055722
0,1,0,0,1,0,0,1,1,0,7211.4,0.033776
1,1,0,0,1,0,0,1,1,0,7155.9,0.033966
2,1,0,0,1,0,0,1,1,0,7167.6,0.033805
0,1,0,0,1,0,0,1,1,1,5032.6,0.052726
1,1,0,0,1,0,0,1,1,1,5128.7,0.054138
2,1,0,0,1,0,0,1,1,1,5573.0,0.050305
0,1,0,0,1,0,1,0,0,0,7054.0,0.036522
1,1,0,0,1,0,1,0,0,0,7042.5,0.035525
2,1,0,0,1,0,1,0,0,0,6964.8,0.035993
0,1,0,0,1,0,1,0,0,1,4670.0,0.057202
1,1,0,0,1,0,1,0,0,1,6468.6,0.056665
2,1,0,0,1,0,1,0,0,1,4634.4,0.057998
0,1,0,0,1,0,1,0,1,0,7210.9,0.033628
1,1,0,0,1,0,1,0,1,0,7206.6,0.033601
2,1,0,0,1,0,1,0,1,0,7170.0,0.033808
0,1,0,0,1,0,1,0,1,1,4294.5,0.065408
1,1,0,0,1,0,1,0,1,1,5762.7,0.061578
2,1,0,0,1,0,1,0,1,1,5962.7,0.061895
0,1,0,0,1,0,1,1,0,0,7042.2,0.03522
1,1,0,0,1,0,1,1,0,0,7091.0,0.034564
2,1,0,0,1,0,1,1,0,0,7087.4,0.034531
0,1,0,0,1,0,1,1,0,1,5411.7,0.052339
1,1,0,0,1,0,1,1,0,1,5159.8,0.05263
2,1,0,0,1,0,1,1,0,1,6673.2,0.048211
0,1,0,0,1,0,1,1,1,0,7191.2,0.033896
1,1,0,0,1,0,1,1,1,0,7209.1,0.033665
2,1,0,0,1,0,1,1,1,0,7235.2,0.033668
0,1,0,0,1,0,1,1,1,1,5437.2,0.063735
1,1,0,0,1,0,1,1,1,1,4589.4,0.063872
2,1,0,0,1,0,1,1,1,1,4674.7,0.059651
0,1,0,0,1,1,0,0,0,0,7017.7,0.03476
1,1,0,0,1,1,0,0,0,0,6987.7,0.035283
2,1,0,0,1,1,0,0,0,0,6952.5,0.035565
0,1,0,0,1,1,0,0,0,1,4909.9,0.058047
1,1,0,0,1,1,0,0,0,1,5046.6,0.058977
2,1,0,0,1,1,0,0,0,1,5125.3,0.057185
0,1,0,0,1,1,0,0,1,0,7164.2,0.03422
